chapter_id,verse_number,verse_key,arabic_text,arabic_text_raw,turkish_text
69,2,69:2,ما الحاقة,مَا ٱلْحَآقَّةُ,Nedir o gerçekleşecek olan gün?
69,3,69:3,وما ادرىك ما الحاقة,وَمَآ أَدْرَىٰكَ مَا ٱلْحَآقَّةُ,Gerçekleşecek olanın ne olduğunu sana ne bildirir?
69,4,69:4,كذبت ثمود وعادۢ بالقارعة,كَذَّبَتْ ثَمُودُ وَعَادٌۢ بِٱلْقَارِعَةِ,Semud ve Ad milletleri tepelerine inecek bu gerçeği yalanladılar.
69,5,69:5,فاما ثمود فاهلكوا۟ بالطاغية,فَأَمَّا ثَمُودُ فَأُهْلِكُوا۟ بِٱلطَّاغِيَةِ,Bu yüzden Semud milleti zorlu bir sarsıntı ile yok edildi.
69,6,69:6,واما عاد فاهلكوا۟ بريح صرصر عاتية,وَأَمَّا عَادٌ فَأُهْلِكُوا۟ بِرِيحٍ صَرْصَرٍ عَاتِيَةٍ,"Ad milleti de bu yüzden önünde durulmaz, dondurucu bir rüzgarla yok edildi."
69,7,69:7,سخرها عليهم سبع ليال وثمنية ايام حسوما فترى القوم فيها صرعى كانهم اعجاز نخل خاوية,سَخَّرَهَا عَلَيْهِمْ سَبْعَ لَيَالٍ وَثَمَـٰنِيَةَ أَيَّامٍ حُسُومًا فَتَرَى ٱلْقَوْمَ فِيهَا صَرْعَىٰ كَأَنَّهُمْ أَعْجَازُ نَخْلٍ خَاوِيَةٍ,"Allah onların kökünü kesmek üzere, üzerlerine o rüzgarı yedi gece sekiz gün, estirdi. Halkın, kökünden çıkarılmış hurma kütükleri gibi yere yıkıldıklarını görürsün."
69,8,69:8,فهل ترى لهم منۢ باقية,فَهَلْ تَرَىٰ لَهُم مِّنۢ بَاقِيَةٍ,Onlardan arda kalmış bir şey görür müsün?
69,9,69:9,وجاء فرعون ومن قبلهۥ والموتفكت بالخاطية,وَجَآءَ فِرْعَوْنُ وَمَن قَبْلَهُۥ وَٱلْمُؤْتَفِكَـٰتُ بِٱلْخَاطِئَةِ,"Firavun, ondan öncekiler ve alt üst olmuş kasabalarda oturanlar da suç işlemişlerdi."
69,10,69:10,فعصوا۟ رسول ربهم فاخذهم اخذة رابية,فَعَصَوْا۟ رَسُولَ رَبِّهِمْ فَأَخَذَهُمْ أَخْذَةً رَّابِيَةً,Rabbinin peygamberine baş kaldırmışlardı. Bunun üzerine Rableri onları şiddeti arttıkça artan bir şekilde yakaladı.
70,1,70:1, سال سايلۢ بعذاب واقع, سَأَلَ سَآئِلٌۢ بِعَذَابٍ وَاقِعٍ,"Birisi, yüksek derecelere sahip olan Allah katından, inkarcılara gelecek ve savunulması imkansız olacak azabı soruyor."
70,2,70:2,للكفرين ليس لهۥ دافع,لِّلْكَـٰفِرِينَ لَيْسَ لَهُۥ دَافِعٌ,"Birisi, yüksek derecelere sahip olan Allah katından, inkarcılara gelecek ve savunulması imkansız olacak azabı soruyor."
70,3,70:3,من الله ذى المعارج,مِّنَ ٱللَّهِ ذِى ٱلْمَعَارِجِ,"Birisi, yüksek derecelere sahip olan Allah katından, inkarcılara gelecek ve savunulması imkansız olacak azabı soruyor."
70,4,70:4,تعرج المليكة والروح اليه فى يوم كان مقدارهۥ خمسين الف سنة,تَعْرُجُ ٱلْمَلَـٰٓئِكَةُ وَٱلرُّوحُ إِلَيْهِ فِى يَوْمٍ كَانَ مِقْدَارُهُۥ خَمْسِينَ أَلْفَ سَنَةٍ,"Melekler ve Cebrail o derecelere, miktarı elli bin yıl olan bir günde yükselirler."
70,5,70:5,فاصبر صبرا جميلا,فَٱصْبِرْ صَبْرًا جَمِيلًا,Güzel güzel sabret;
70,6,70:6,انهم يرونهۥ بعيدا,إِنَّهُمْ يَرَوْنَهُۥ بَعِيدًا,Doğrusu inkarcılar azabı uzak görüyorlar.
70,7,70:7,ونرىه قريبا,وَنَرَىٰهُ قَرِيبًا,Ama biz onu yakın görmekteyiz.
70,8,70:8,يوم تكون السماء كالمهل,يَوْمَ تَكُونُ ٱلسَّمَآءُ كَٱلْمُهْلِ,"Gök, o gün, erimiş maden gibi olur."
70,9,70:9,وتكون الجبال كالعهن,وَتَكُونُ ٱلْجِبَالُ كَٱلْعِهْنِ,Dağlar da atılmış pamuğa döner.
70,10,70:10,ولا يسل حميم حميما,وَلَا يَسْـَٔلُ حَمِيمٌ حَمِيمًا,Hiç bir dost diğer bir dostunu sormaz.
71,1,71:1, انا ارسلنا نوحا الى قومهۦ ان انذر قومك من قبل ان ياتيهم عذاب اليم, إِنَّآ أَرْسَلْنَا نُوحًا إِلَىٰ قَوْمِهِۦٓ أَنْ أَنذِرْ قَوْمَكَ مِن قَبْلِ أَن يَأْتِيَهُمْ عَذَابٌ أَلِيمٌ,&quot;Milletine can yakıcı bir azap gelmezden önce onları uyar&quot; diye Nuh'u milletine gönderdik.
71,2,71:2,قال يقوم انى لكم نذير مبين,قَالَ يَـٰقَوْمِ إِنِّى لَكُمْ نَذِيرٌ مُّبِينٌ,"O da şöyle söyledi: &quot;Ey Milletim! Şüphesiz ben, size gönderilmiş apaçık bir uyarıcıyım.&quot;"
71,3,71:3,ان اعبدوا۟ الله واتقوه واطيعون,أَنِ ٱعْبُدُوا۟ ٱللَّهَ وَٱتَّقُوهُ وَأَطِيعُونِ,&quot;Allah'a kulluk edin; O'ndan sakının ve bana itaat edin ki Allah günahlarınızı size bağışlasın ve sizi belli bir süreye kadar ertelesin; doğrusu Allah'ın belirttiği süre gelince geri bırakılamaz; keşke bilseniz!&quot;
71,4,71:4,يغفر لكم من ذنوبكم ويوخركم الى اجل مسمى ۚ ان اجل الله اذا جاء لا يوخر ۖ لو كنتم تعلمون,يَغْفِرْ لَكُم مِّن ذُنُوبِكُمْ وَيُؤَخِّرْكُمْ إِلَىٰٓ أَجَلٍ مُّسَمًّى ۚ إِنَّ أَجَلَ ٱللَّهِ إِذَا جَآءَ لَا يُؤَخَّرُ ۖ لَوْ كُنتُمْ تَعْلَمُونَ,&quot;Allah'a kulluk edin; O'ndan sakının ve bana itaat edin ki Allah günahlarınızı size bağışlasın ve sizi belli bir süreye kadar ertelesin; doğrusu Allah'ın belirttiği süre gelince geri bırakılamaz; keşke bilseniz!&quot;
71,5,71:5,قال رب انى دعوت قومى ليلا ونهارا,قَالَ رَبِّ إِنِّى دَعَوْتُ قَوْمِى لَيْلًا وَنَهَارًا,"Nuh dedi ki: &quot;Rabbim! Doğrusu ben, milletimi gece gündüz çağırdım.&quot;"
71,6,71:6,فلم يزدهم دعاءى الا فرارا,فَلَمْ يَزِدْهُمْ دُعَآءِىٓ إِلَّا فِرَارًا,"&quot;Fakat benim çağırmam, sadece benden uzaklıklarını artırdı.&quot;"
71,7,71:7,وانى كلما دعوتهم لتغفر لهم جعلوا۟ اصبعهم فى ءاذانهم واستغشوا۟ ثيابهم واصروا۟ واستكبروا۟ استكبارا,وَإِنِّى كُلَّمَا دَعَوْتُهُمْ لِتَغْفِرَ لَهُمْ جَعَلُوٓا۟ أَصَـٰبِعَهُمْ فِىٓ ءَاذَانِهِمْ وَٱسْتَغْشَوْا۟ ثِيَابَهُمْ وَأَصَرُّوا۟ وَٱسْتَكْبَرُوا۟ ٱسْتِكْبَارًا,"&quot;Doğrusu ben Senin onları bağışlaman için kendilerini her çağırışımda, parmaklarını kulaklarına tıkadılar, elbiselerine büründüler, direndiler, büyüklendikçe büyüklendiler.&quot;"
71,8,71:8,ثم انى دعوتهم جهارا,ثُمَّ إِنِّى دَعَوْتُهُمْ جِهَارًا,"&quot;Sonra, doğrusu ben onları açıkça çağırdım.&quot;"
71,9,71:9,ثم انى اعلنت لهم واسررت لهم اسرارا,ثُمَّ إِنِّىٓ أَعْلَنتُ لَهُمْ وَأَسْرَرْتُ لَهُمْ إِسْرَارًا,"&quot;Sonra onlara açıktan açığa, gizliden gizliye de söyledim.&quot;"
71,10,71:10,فقلت استغفروا۟ ربكم انهۥ كان غفارا,فَقُلْتُ ٱسْتَغْفِرُوا۟ رَبَّكُمْ إِنَّهُۥ كَانَ غَفَّارًا,"Dedim ki: &quot;Rabbinizden bağışlanma dileyin; doğrusu O, çok bağışlayandır. Size gökten bol bol yağmur indirsin.&quot;"
72,1,72:1, قل اوحى الى انه استمع نفر من الجن فقالوا۟ انا سمعنا قرءانا عجبا, قُلْ أُوحِىَ إِلَىَّ أَنَّهُ ٱسْتَمَعَ نَفَرٌ مِّنَ ٱلْجِنِّ فَقَالُوٓا۟ إِنَّا سَمِعْنَا قُرْءَانًا عَجَبًا,"De ki: &quot;Cinlerden bir topluluğun Kuran'ı dinlediği bana vahyolundu; onlar şöyle demişlerdir;&quot; &quot;Doğrusu biz, doğru yola götüren, hayrete düşüren bir Kuran dinledik de ona inandık; biz, Rabbimize hiçbir şeyi ortak koşmayacağız.&quot;"
72,2,72:2,يهدى الى الرشد فامنا بهۦ ۖ ولن نشرك بربنا احدا,يَهْدِىٓ إِلَى ٱلرُّشْدِ فَـَٔامَنَّا بِهِۦ ۖ وَلَن نُّشْرِكَ بِرَبِّنَآ أَحَدًا,"De ki: &quot;Cinlerden bir topluluğun Kuran'ı dinlediği bana vahyolundu; onlar şöyle demişlerdir;&quot; &quot;Doğrusu biz, doğru yola götüren, hayrete düşüren bir Kuran dinledik de ona inandık; biz, Rabbimize hiçbir şeyi ortak koşmayacağız.&quot;"
72,3,72:3,وانهۥ تعلى جد ربنا ما اتخذ صحبة ولا ولدا,وَأَنَّهُۥ تَعَـٰلَىٰ جَدُّ رَبِّنَا مَا ٱتَّخَذَ صَـٰحِبَةً وَلَا وَلَدًا,"&quot;Doğrusu Rabbimizin yüceliği her yücelikten üstündür. O, zevce ve çocuk edinmemiştir.&quot;"
72,4,72:4,وانهۥ كان يقول سفيهنا على الله شططا,وَأَنَّهُۥ كَانَ يَقُولُ سَفِيهُنَا عَلَى ٱللَّهِ شَطَطًا,"&quot;Doğrusu aramızdaki beyinsiz, Allah'a karşı yalanlar uyduruyordu.&quot;"
72,5,72:5,وانا ظننا ان لن تقول الانس والجن على الله كذبا,وَأَنَّا ظَنَنَّآ أَن لَّن تَقُولَ ٱلْإِنسُ وَٱلْجِنُّ عَلَى ٱللَّهِ كَذِبًا,&quot;Doğrusu insanların ve cinlerin Allah'a karşı yalan uydurabileceklerini sanmazdık.&quot;
72,6,72:6,وانهۥ كان رجال من الانس يعوذون برجال من الجن فزادوهم رهقا,وَأَنَّهُۥ كَانَ رِجَالٌ مِّنَ ٱلْإِنسِ يَعُوذُونَ بِرِجَالٍ مِّنَ ٱلْجِنِّ فَزَادُوهُمْ رَهَقًا,"&quot;Gerçekten, bir takım insanlar, cinlerin bir takımına sığınırlardı da onların azgınlıklarını artırırlardı.&quot;"
72,7,72:7,وانهم ظنوا۟ كما ظننتم ان لن يبعث الله احدا,وَأَنَّهُمْ ظَنُّوا۟ كَمَا ظَنَنتُمْ أَن لَّن يَبْعَثَ ٱللَّهُ أَحَدًا,"&quot;Doğrusu, onlar da sizin, Allah'ın kimseyi yeniden diriltmeyeceğinizi sandığınız gibi sanıda bulunmuşlardı.&quot;"
72,8,72:8,وانا لمسنا السماء فوجدنها مليت حرسا شديدا وشهبا,وَأَنَّا لَمَسْنَا ٱلسَّمَآءَ فَوَجَدْنَـٰهَا مُلِئَتْ حَرَسًا شَدِيدًا وَشُهُبًا,&quot;Doğrusu biz göğü yokladık; onu sert bekçiler ve kayan ateşlerle (ışınlarla) doldurulmuş bulduk.&quot;
72,9,72:9,وانا كنا نقعد منها مقعد للسمع ۖ فمن يستمع الان يجد لهۥ شهابا رصدا,وَأَنَّا كُنَّا نَقْعُدُ مِنْهَا مَقَـٰعِدَ لِلسَّمْعِ ۖ فَمَن يَسْتَمِعِ ٱلْـَٔانَ يَجِدْ لَهُۥ شِهَابًا رَّصَدًا,"&quot;Doğrusu biz, göğün dinleyebileceğimiz bir yerinde otururduk; ama şimdi kim dinleyecek olsa, kendisini gözleyen bir ateş (ışın) buluyor.&quot;"
72,10,72:10,وانا لا ندرى اشر اريد بمن فى الارض ام اراد بهم ربهم رشدا,وَأَنَّا لَا نَدْرِىٓ أَشَرٌّ أُرِيدَ بِمَن فِى ٱلْأَرْضِ أَمْ أَرَادَ بِهِمْ رَبُّهُمْ رَشَدًا,"&quot;Yeryüzünde olanlara kötülük mü murad edildi, yahut Rableri onlara bir iyilik mi dilemiştir, doğrusu biz bilemeyiz.&quot;"
73,1,73:1, يايها المزمل, يَـٰٓأَيُّهَا ٱلْمُزَّمِّلُ,"Ey örtünüp bürünen! Gecenin yarısında, istersen biraz sonra, istersen biraz önce bir müddet için kalk ve ağır ağır Kuran oku."
73,2,73:2,قم اليل الا قليلا,قُمِ ٱلَّيْلَ إِلَّا قَلِيلًا,"Ey örtünüp bürünen! Gecenin yarısında, istersen biraz sonra, istersen biraz önce bir müddet için kalk ve ağır ağır Kuran oku."
73,3,73:3,نصفهۥ او انقص منه قليلا,نِّصْفَهُۥٓ أَوِ ٱنقُصْ مِنْهُ قَلِيلًا,"Ey örtünüp bürünen! Gecenin yarısında, istersen biraz sonra, istersen biraz önce bir müddet için kalk ve ağır ağır Kuran oku."
73,4,73:4,او زد عليه ورتل القرءان ترتيلا,أَوْ زِدْ عَلَيْهِ وَرَتِّلِ ٱلْقُرْءَانَ تَرْتِيلًا,"Ey örtünüp bürünen! Gecenin yarısında, istersen biraz sonra, istersen biraz önce bir müddet için kalk ve ağır ağır Kuran oku."
73,5,73:5,انا سنلقى عليك قولا ثقيلا,إِنَّا سَنُلْقِى عَلَيْكَ قَوْلًا ثَقِيلًا,"Doğrusu Biz, sana, taşıması ağır bir söz vahyedeceğiz."
73,6,73:6,ان ناشية اليل هى اشد وطا واقوم قيلا,إِنَّ نَاشِئَةَ ٱلَّيْلِ هِىَ أَشَدُّ وَطْـًٔا وَأَقْوَمُ قِيلًا,"şüphesiz, gece kalkışı daha tesirli ve o zaman okumak daha elverişlidir."
73,7,73:7,ان لك فى النهار سبحا طويلا,إِنَّ لَكَ فِى ٱلنَّهَارِ سَبْحًا طَوِيلًا,"Çünkü gündüz, seni uzun uzun alıkoyacak işler vardır."
73,8,73:8,واذكر اسم ربك وتبتل اليه تبتيلا,وَٱذْكُرِ ٱسْمَ رَبِّكَ وَتَبَتَّلْ إِلَيْهِ تَبْتِيلًا,"Rabbinin adını an; herşeyi bırakıp yalnız O'na yönel,"
73,9,73:9,رب المشرق والمغرب لا اله الا هو فاتخذه وكيلا,رَّبُّ ٱلْمَشْرِقِ وَٱلْمَغْرِبِ لَآ إِلَـٰهَ إِلَّا هُوَ فَٱتَّخِذْهُ وَكِيلًا,"O, doğunun ve batının Rabbidir; O'ndan başka tanrı yoktur. Öyleyse O'nu vekil tut."
73,10,73:10,واصبر على ما يقولون واهجرهم هجرا جميلا,وَٱصْبِرْ عَلَىٰ مَا يَقُولُونَ وَٱهْجُرْهُمْ هَجْرًا جَمِيلًا,"Onların söylediklerine sabret, yanlarından güzellikle ayrıl."
74,1,74:1, يايها المدثر, يَـٰٓأَيُّهَا ٱلْمُدَّثِّرُ,Ey örtüye bürünen!
74,2,74:2,قم فانذر,قُمْ فَأَنذِرْ,Kalk da uyar.
74,3,74:3,وربك فكبر,وَرَبَّكَ فَكَبِّرْ,Rabbini yücelt.
74,4,74:4,وثيابك فطهر,وَثِيَابَكَ فَطَهِّرْ,Giydiklerini temiz tut.
74,5,74:5,والرجز فاهجر,وَٱلرُّجْزَ فَٱهْجُرْ,Kötü şeyleri terke devam et.
74,6,74:6,ولا تمنن تستكثر,وَلَا تَمْنُن تَسْتَكْثِرُ,Yaptığın iyiliği çok görerek başa kakma.
74,7,74:7,ولربك فاصبر,وَلِرَبِّكَ فَٱصْبِرْ,Rabbin için sabret.
74,8,74:8,فاذا نقر فى الناقور,فَإِذَا نُقِرَ فِى ٱلنَّاقُورِ,"Sura üflendiği vakit, işte o gün, inkarcılara kolay olmayan zorlu bir gündür."
74,9,74:9,فذلك يوميذ يوم عسير,فَذَٰلِكَ يَوْمَئِذٍ يَوْمٌ عَسِيرٌ,"Sura üflendiği vakit, işte o gün, inkarcılara kolay olmayan zorlu bir gündür."
74,10,74:10,على الكفرين غير يسير,عَلَى ٱلْكَـٰفِرِينَ غَيْرُ يَسِيرٍ,"Sura üflendiği vakit, işte o gün, inkarcılara kolay olmayan zorlu bir gündür."
75,1,75:1, لا اقسم بيوم القيمة, لَآ أُقْسِمُ بِيَوْمِ ٱلْقِيَـٰمَةِ,Kıyamet gününe yemin ederim.
75,2,75:2,ولا اقسم بالنفس اللوامة,وَلَآ أُقْسِمُ بِٱلنَّفْسِ ٱللَّوَّامَةِ,Ve nedamet çeken nefse yemin ederim.
75,3,75:3,ايحسب الانسن الن نجمع عظامهۥ,أَيَحْسَبُ ٱلْإِنسَـٰنُ أَلَّن نَّجْمَعَ عِظَامَهُۥ,"İnsan, kemiklerini bir araya toplayamayız mı sanıyor?"
75,4,75:4,بلى قدرين على ان نسوى بنانهۥ,بَلَىٰ قَـٰدِرِينَ عَلَىٰٓ أَن نُّسَوِّىَ بَنَانَهُۥ,"Evet, Biz onu, parmak uçlarına varıncaya kadar bütün incelikleriyle yeniden yapmaya kadiriz."
75,5,75:5,بل يريد الانسن ليفجر امامهۥ,بَلْ يُرِيدُ ٱلْإِنسَـٰنُ لِيَفْجُرَ أَمَامَهُۥ,"Ama, insanoğlu gelecekte de suç işlemek ister de: &quot;Kıyamet günü ne zamanmış! &quot; der."
75,6,75:6,يسل ايان يوم القيمة,يَسْـَٔلُ أَيَّانَ يَوْمُ ٱلْقِيَـٰمَةِ,"Ama, insanoğlu gelecekte de suç işlemek ister de: &quot;Kıyamet günü ne zamanmış! &quot; der."
75,7,75:7,فاذا برق البصر,فَإِذَا بَرِقَ ٱلْبَصَرُ,"Gözün kamaştığı, ayın tutulduğu, güneş ve ayın bir araya getirildiği zaman, işte o gün insan: &quot;kaçacak yer nerede?&quot; der."
