chapter_id,chapter_name,verse_number,verse_key,arabic_text_raw,arabic_text_normalized,arabic_text_search,arabic_words,turkish_text
39,Az-Zumar,4,39:4,لَّوْ أَرَادَ ٱللَّهُ أَن يَتَّخِذَ وَلَدًا لَّٱصْطَفَىٰ مِمَّا يَخْلُقُ مَا يَشَآءُ ۚ سُبْحَـٰنَهُۥ ۖ هُوَ ٱللَّهُ ٱلْوَٰحِدُ ٱلْقَهَّارُ,لو أراد ٱلله أن يتخذ ولدا لٱصطفى مما يخلق ما يشاء  سبحنه  هو ٱلله ٱلوحد ٱلقهار,لو اراد الله ان يتخذ ولدا لاصطفي مما يخلق ما يشاء  سبحنه  هو الله الوحد القهار,لو اراد الله ان يتخذ ولدا لاصطفي مما يخلق ما يشاء سبحنه هو الله الوحد القهار,"Allah çocuk edinmek isteseydi, yaratıklarından dilediğini seçerdi. O münezzehtir, O; gücü her şeye yeten tek Allah'tır."
39,Az-Zumar,5,39:5,خَلَقَ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ بِٱلْحَقِّ ۖ يُكَوِّرُ ٱلَّيْلَ عَلَى ٱلنَّهَارِ وَيُكَوِّرُ ٱلنَّهَارَ عَلَى ٱلَّيْلِ ۖ وَسَخَّرَ ٱلشَّمْسَ وَٱلْقَمَرَ ۖ كُلٌّ يَجْرِى لِأَجَلٍ مُّسَمًّى ۗ أَلَا هُوَ ٱلْعَزِيزُ ٱلْغَفَّـٰرُ,خلق ٱلسموت وٱلأرض بٱلحق  يكور ٱليل على ٱلنهار ويكور ٱلنهار على ٱليل  وسخر ٱلشمس وٱلقمر  كل يجرى لأجل مسمى  ألا هو ٱلعزيز ٱلغفر,خلق السموت والارض بالحق  يكور اليل علي النهار ويكور النهار علي اليل  وسخر الشمس والقمر  كل يجري لاجل مسمي  الا هو العزيز الغفر,خلق السموت والارض بالحق يكور اليل علي النهار ويكور النهار علي اليل وسخر الشمس والقمر كل يجري لاجل مسمي الا هو العزيز الغفر,"Gökleri ve yeri gerçekten yaratan O'dur. Geceyi gündüze dolar, gündüzü geceye dolar. Her biri belirli bir süreye kadar yörüngelerinde yürüyen güneş ve ayı buyruk altında tutar. Dikkat edin, güçlü olan, çok bağışlayan O'dur."
39,Az-Zumar,6,39:6,خَلَقَكُم مِّن نَّفْسٍ وَٰحِدَةٍ ثُمَّ جَعَلَ مِنْهَا زَوْجَهَا وَأَنزَلَ لَكُم مِّنَ ٱلْأَنْعَـٰمِ ثَمَـٰنِيَةَ أَزْوَٰجٍ ۚ يَخْلُقُكُمْ فِى بُطُونِ أُمَّهَـٰتِكُمْ خَلْقًا مِّنۢ بَعْدِ خَلْقٍ فِى ظُلُمَـٰتٍ ثَلَـٰثٍ ۚ ذَٰلِكُمُ ٱللَّهُ رَبُّكُمْ لَهُ ٱلْمُلْكُ ۖ لَآ إِلَـٰهَ إِلَّا هُوَ ۖ فَأَنَّىٰ تُصْرَفُونَ,خلقكم من نفس وحدة ثم جعل منها زوجها وأنزل لكم من ٱلأنعم ثمنية أزوج  يخلقكم فى بطون أمهتكم خلقا من بعد خلق فى ظلمت ثلث  ذلكم ٱلله ربكم له ٱلملك  لا إله إلا هو  فأنى تصرفون,خلقكم من نفس وحده ثم جعل منها زوجها وانزل لكم من الانعم ثمنيه ازوج  يخلقكم في بطون امهتكم خلقا من بعد خلق في ظلمت ثلث  ذلكم الله ربكم له الملك  لا اله الا هو  فاني تصرفون,خلقكم من نفس وحده ثم جعل منها زوجها وانزل لكم من الانعم ثمنيه ازوج يخلقكم في بطون امهتكم خلقا من بعد خلق في ظلمت ثلث ذلكم الله ربكم له الملك لا اله الا هو فاني تصرفون,"Sizi bir tek nefisten yaratmış, sonra ondan eşini varetmiştir; sizin için hayvanlardan sekiz çift meydana getirmiştir; sizi annelerinizin karınlarında üç türlü karanlık içinde, yaratılıştan yaratılışa geçirerek yaratmıştır; işte bu Rabbiniz olan Allah'tır. Hükümranlık O'nundur, O'ndan başka tanrı yoktur. Öyleyken nasıl olur da O'nu bırakıp başkasına yönelirsiniz?"
39,Az-Zumar,7,39:7,إِن تَكْفُرُوا۟ فَإِنَّ ٱللَّهَ غَنِىٌّ عَنكُمْ ۖ وَلَا يَرْضَىٰ لِعِبَادِهِ ٱلْكُفْرَ ۖ وَإِن تَشْكُرُوا۟ يَرْضَهُ لَكُمْ ۗ وَلَا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ ۗ ثُمَّ إِلَىٰ رَبِّكُم مَّرْجِعُكُمْ فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ ۚ إِنَّهُۥ عَلِيمٌۢ بِذَاتِ ٱلصُّدُورِ,إن تكفروا فإن ٱلله غنى عنكم  ولا يرضى لعباده ٱلكفر  وإن تشكروا يرضه لكم  ولا تزر وازرة وزر أخرى  ثم إلى ربكم مرجعكم فينبئكم بما كنتم تعملون  إنه عليم بذات ٱلصدور,ان تكفروا فان الله غني عنكم  ولا يرضي لعباده الكفر  وان تشكروا يرضه لكم  ولا تزر وازره وزر اخري  ثم الي ربكم مرجعكم فينبيكم بما كنتم تعملون  انه عليم بذات الصدور,ان تكفروا فان الله غني عنكم ولا يرضي لعباده الكفر وان تشكروا يرضه لكم ولا تزر وازره وزر اخري ثم الي ربكم مرجعكم فينبيكم بما كنتم تعملون انه عليم بذات الصدور,"Eğer inkar ederseniz bilin ki Allah sizden müstağnidir. Kullarının inkarından hoşnut olmaz. Eğer şükrederseniz sizden hoşnut olur. Hiçbir günahkar diğerinin günahını yüklenmez. Sonunda dönüşünüz Rabbinizedir; yaptıklarınızı o zaman size haber verir; çünkü O, kalblerde olanı bilir."
39,Az-Zumar,8,39:8,۞ وَإِذَا مَسَّ ٱلْإِنسَـٰنَ ضُرٌّ دَعَا رَبَّهُۥ مُنِيبًا إِلَيْهِ ثُمَّ إِذَا خَوَّلَهُۥ نِعْمَةً مِّنْهُ نَسِىَ مَا كَانَ يَدْعُوٓا۟ إِلَيْهِ مِن قَبْلُ وَجَعَلَ لِلَّهِ أَندَادًا لِّيُضِلَّ عَن سَبِيلِهِۦ ۚ قُلْ تَمَتَّعْ بِكُفْرِكَ قَلِيلًا ۖ إِنَّكَ مِنْ أَصْحَـٰبِ ٱلنَّارِ,وإذا مس ٱلإنسن ضر دعا ربه منيبا إليه ثم إذا خوله نعمة منه نسى ما كان يدعوا إليه من قبل وجعل لله أندادا ليضل عن سبيله  قل تمتع بكفرك قليلا  إنك من أصحب ٱلنار,واذا مس الانسن ضر دعا ربه منيبا اليه ثم اذا خوله نعمه منه نسي ما كان يدعوا اليه من قبل وجعل لله اندادا ليضل عن سبيله  قل تمتع بكفرك قليلا  انك من اصحب النار,واذا مس الانسن ضر دعا ربه منيبا اليه ثم اذا خوله نعمه منه نسي ما كان يدعوا اليه من قبل وجعل لله اندادا ليضل عن سبيله قل تمتع بكفرك قليلا انك من اصحب النار,"İnsanın başına bir sıkıntı gelince Rabbine yönelerek O'na yalvarır. Sonra Allah, katından bir nimet verince önceden kime yalvarmış olduğunu unutuverir; Allah'ın yolundan saptırmak için O'na eşler koşar. De ki: &quot;İnkarınla az bir müddet zevklen, şüphesiz sen cehennemliksin.&quot;"
39,Az-Zumar,9,39:9,أَمَّنْ هُوَ قَـٰنِتٌ ءَانَآءَ ٱلَّيْلِ سَاجِدًا وَقَآئِمًا يَحْذَرُ ٱلْـَٔاخِرَةَ وَيَرْجُوا۟ رَحْمَةَ رَبِّهِۦ ۗ قُلْ هَلْ يَسْتَوِى ٱلَّذِينَ يَعْلَمُونَ وَٱلَّذِينَ لَا يَعْلَمُونَ ۗ إِنَّمَا يَتَذَكَّرُ أُو۟لُوا۟ ٱلْأَلْبَـٰبِ,أمن هو قنت ءاناء ٱليل ساجدا وقائما يحذر ٱلاخرة ويرجوا رحمة ربه  قل هل يستوى ٱلذين يعلمون وٱلذين لا يعلمون  إنما يتذكر أولوا ٱلألبب,امن هو قنت ءاناء اليل ساجدا وقايما يحذر الاخره ويرجوا رحمه ربه  قل هل يستوي الذين يعلمون والذين لا يعلمون  انما يتذكر اولوا الالبب,امن هو قنت ءاناء اليل ساجدا وقايما يحذر الاخره ويرجوا رحمه ربه قل هل يستوي الذين يعلمون والذين لا يعلمون انما يتذكر اولوا الالبب,"Geceleyin secde ederek ve ayakta durarak boyun büken, ahiretten çekinen, Rabbinin rahmetini dileyen kimse inkar eden kimse gibi olur mu? De ki: &quot;Bilenlerle bilmeyenler bir olur mu? Doğrusu ancak akıl sahipleri öğüt alırlar.&quot;"
39,Az-Zumar,10,39:10,قُلْ يَـٰعِبَادِ ٱلَّذِينَ ءَامَنُوا۟ ٱتَّقُوا۟ رَبَّكُمْ ۚ لِلَّذِينَ أَحْسَنُوا۟ فِى هَـٰذِهِ ٱلدُّنْيَا حَسَنَةٌ ۗ وَأَرْضُ ٱللَّهِ وَٰسِعَةٌ ۗ إِنَّمَا يُوَفَّى ٱلصَّـٰبِرُونَ أَجْرَهُم بِغَيْرِ حِسَابٍ,قل يعباد ٱلذين ءامنوا ٱتقوا ربكم  للذين أحسنوا فى هذه ٱلدنيا حسنة  وأرض ٱلله وسعة  إنما يوفى ٱلصبرون أجرهم بغير حساب,قل يعباد الذين ءامنوا اتقوا ربكم  للذين احسنوا في هذه الدنيا حسنه  وارض الله وسعه  انما يوفي الصبرون اجرهم بغير حساب,قل يعباد الذين ءامنوا اتقوا ربكم للذين احسنوا في هذه الدنيا حسنه وارض الله وسعه انما يوفي الصبرون اجرهم بغير حساب,"Şöyle de: &quot;Ey inanan kullarım! Rabbinize karşı gelmekten sakının; bu dünyada iyilik yapanlara iyilik vardır. Allah'ın yarattığı yeryüzü geniştir. Yalnız sabredenlere, ecirleri sonsuz olarak ödenecektir.&quot;"
40,Ghafir,1,40:1, حمٓ,حم,حم,حم,"Ha, Mim."
40,Ghafir,2,40:2,تَنزِيلُ ٱلْكِتَـٰبِ مِنَ ٱللَّهِ ٱلْعَزِيزِ ٱلْعَلِيمِ,تنزيل ٱلكتب من ٱلله ٱلعزيز ٱلعليم,تنزيل الكتب من الله العزيز العليم,تنزيل الكتب من الله العزيز العليم,"Kitap'ın indirilmesi, güçlü ve bilgin olan Allah katındandır."
40,Ghafir,3,40:3,غَافِرِ ٱلذَّنۢبِ وَقَابِلِ ٱلتَّوْبِ شَدِيدِ ٱلْعِقَابِ ذِى ٱلطَّوْلِ ۖ لَآ إِلَـٰهَ إِلَّا هُوَ ۖ إِلَيْهِ ٱلْمَصِيرُ,غافر ٱلذنب وقابل ٱلتوب شديد ٱلعقاب ذى ٱلطول  لا إله إلا هو  إليه ٱلمصير,غافر الذنب وقابل التوب شديد العقاب ذي الطول  لا اله الا هو  اليه المصير,غافر الذنب وقابل التوب شديد العقاب ذي الطول لا اله الا هو اليه المصير,"O, günahı bağışlayan, tevbeyi kabul eden, cezası şiddetli, lütfu bol olandır. O'ndan başka tanrı yoktur, dönüş O'nadır."
40,Ghafir,4,40:4,مَا يُجَـٰدِلُ فِىٓ ءَايَـٰتِ ٱللَّهِ إِلَّا ٱلَّذِينَ كَفَرُوا۟ فَلَا يَغْرُرْكَ تَقَلُّبُهُمْ فِى ٱلْبِلَـٰدِ,ما يجدل فى ءايت ٱلله إلا ٱلذين كفروا فلا يغررك تقلبهم فى ٱلبلد,ما يجدل في ءايت الله الا الذين كفروا فلا يغررك تقلبهم في البلد,ما يجدل في ءايت الله الا الذين كفروا فلا يغررك تقلبهم في البلد,"Allah'ın ayetleri üzerinde, inkar edenlerden başkası tartışmaya girişmez. İnkarcıların memlekette gezip dolaşması seni aldatmasın."
40,Ghafir,5,40:5,كَذَّبَتْ قَبْلَهُمْ قَوْمُ نُوحٍ وَٱلْأَحْزَابُ مِنۢ بَعْدِهِمْ ۖ وَهَمَّتْ كُلُّ أُمَّةٍۭ بِرَسُولِهِمْ لِيَأْخُذُوهُ ۖ وَجَـٰدَلُوا۟ بِٱلْبَـٰطِلِ لِيُدْحِضُوا۟ بِهِ ٱلْحَقَّ فَأَخَذْتُهُمْ ۖ فَكَيْفَ كَانَ عِقَابِ,كذبت قبلهم قوم نوح وٱلأحزاب من بعدهم  وهمت كل أمة برسولهم ليأخذوه  وجدلوا بٱلبطل ليدحضوا به ٱلحق فأخذتهم  فكيف كان عقاب,كذبت قبلهم قوم نوح والاحزاب من بعدهم  وهمت كل امه برسولهم لياخذوه  وجدلوا بالبطل ليدحضوا به الحق فاخذتهم  فكيف كان عقاب,كذبت قبلهم قوم نوح والاحزاب من بعدهم وهمت كل امه برسولهم لياخذوه وجدلوا بالبطل ليدحضوا به الحق فاخذتهم فكيف كان عقاب,"Onlardan önce, Nuh milleti, ardından, peygamberlere karşı gelen topluluklar da peygamberlerini yalanlamış; her ümmet, peygamberini cezalandırmaya azmetmişti. Hakkı batılla gidermek için mücadele etmişlerdi. Bunun üzerine Ben onları yakaladım. Cezalandırmam nasılmış?"
40,Ghafir,6,40:6,وَكَذَٰلِكَ حَقَّتْ كَلِمَتُ رَبِّكَ عَلَى ٱلَّذِينَ كَفَرُوٓا۟ أَنَّهُمْ أَصْحَـٰبُ ٱلنَّارِ,وكذلك حقت كلمت ربك على ٱلذين كفروا أنهم أصحب ٱلنار,وكذلك حقت كلمت ربك علي الذين كفروا انهم اصحب النار,وكذلك حقت كلمت ربك علي الذين كفروا انهم اصحب النار,İnkar edenlerin cehennemlik olduklarına dair Rabbinin sözü böylece gerçekleşti.
40,Ghafir,7,40:7,ٱلَّذِينَ يَحْمِلُونَ ٱلْعَرْشَ وَمَنْ حَوْلَهُۥ يُسَبِّحُونَ بِحَمْدِ رَبِّهِمْ وَيُؤْمِنُونَ بِهِۦ وَيَسْتَغْفِرُونَ لِلَّذِينَ ءَامَنُوا۟ رَبَّنَا وَسِعْتَ كُلَّ شَىْءٍ رَّحْمَةً وَعِلْمًا فَٱغْفِرْ لِلَّذِينَ تَابُوا۟ وَٱتَّبَعُوا۟ سَبِيلَكَ وَقِهِمْ عَذَابَ ٱلْجَحِيمِ,ٱلذين يحملون ٱلعرش ومن حوله يسبحون بحمد ربهم ويؤمنون به ويستغفرون للذين ءامنوا ربنا وسعت كل شىء رحمة وعلما فٱغفر للذين تابوا وٱتبعوا سبيلك وقهم عذاب ٱلجحيم,الذين يحملون العرش ومن حوله يسبحون بحمد ربهم ويومنون به ويستغفرون للذين ءامنوا ربنا وسعت كل شيء رحمه وعلما فاغفر للذين تابوا واتبعوا سبيلك وقهم عذاب الجحيم,الذين يحملون العرش ومن حوله يسبحون بحمد ربهم ويومنون به ويستغفرون للذين ءامنوا ربنا وسعت كل شيء رحمه وعلما فاغفر للذين تابوا واتبعوا سبيلك وقهم عذاب الجحيم,"Arşı yüklenen ve çevresinde bulunanlar, Rablerini överek tesbih ederler; O'na inanırlar. Müminler için: &quot;Rabbimiz! İlmin ve rahmetin herşeyi içine almıştır. Tevbe edip Senin yoluna uyanları bağışla; onları cehennemin azabından koru&quot; diye bağışlanma dilerler."
40,Ghafir,8,40:8,رَبَّنَا وَأَدْخِلْهُمْ جَنَّـٰتِ عَدْنٍ ٱلَّتِى وَعَدتَّهُمْ وَمَن صَلَحَ مِنْ ءَابَآئِهِمْ وَأَزْوَٰجِهِمْ وَذُرِّيَّـٰتِهِمْ ۚ إِنَّكَ أَنتَ ٱلْعَزِيزُ ٱلْحَكِيمُ,ربنا وأدخلهم جنت عدن ٱلتى وعدتهم ومن صلح من ءابائهم وأزوجهم وذريتهم  إنك أنت ٱلعزيز ٱلحكيم,ربنا وادخلهم جنت عدن التي وعدتهم ومن صلح من ءابايهم وازوجهم وذريتهم  انك انت العزيز الحكيم,ربنا وادخلهم جنت عدن التي وعدتهم ومن صلح من ءابايهم وازوجهم وذريتهم انك انت العزيز الحكيم,"&quot;Rabbimiz! Müminleri ve babalarından, eşlerinden, soylarından iyi olanları, kendilerine söz verdiğin Adn cennetlerine koy; şüphesiz güçlü olan, Hakim olan ancak Sensin&quot;"
